era,release_date,set_name,set_code,card_number,edition,variant,language,japanese_name,english_name,category,artwork_reason,artwork_evidence_urls,stamps_reason,stamps_evidence_urls,canonical_image_url,card_uid
swsh,2019-12-06,S Promo,S-P,250/S-P,unknown,チャンピオンズリーグ2022,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact S-P energy carries the Japan-only Champions League 2022 event marking.,https://pokumon.com/card/psychic-energy-250-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649803.jpg,4db2bbee-cfe4-42c8-a003-5f096284ec51
swsh,2019-12-06,S Promo,S-P,251/S-P,unknown,チャンピオンズリーグ2022,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact S-P energy carries the Japan-only Champions League 2022 event marking.,https://pokumon.com/card/fighting-energy-251-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649801.jpg,6f332e78-e187-4ce1-8610-c89c550ec916
swsh,2019-12-06,S Promo,S-P,252/S-P,unknown,チャンピオンズリーグ2022,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact S-P energy carries the Japan-only Champions League 2022 event marking.,https://pokumon.com/card/darkness-energy-252-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649785.jpg,43b46db9-4d61-4a1b-8e5b-898839ae83da
swsh,2019-12-06,S Promo,S-P,253/S-P,unknown,チャンピオンズリーグ2022,jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact S-P energy carries the Japan-only Champions League 2022 event marking.,https://pokumon.com/card/metal-energy-253-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649776.jpg,5d300aa6-a927-408f-bb29-322a02680180
swsh,2019-12-06,S Promo,S-P,267/S-P,not_applicable,SA,jp,アルセウスV,Arceus V,stamps,,,267/S-P carries the Japanese Pokémon Legends: Arceus logo; its Atsushi Furusawa artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Arceus_V_%28S-P_Promo_267%29 | https://pokumon.com/card/arceus-v-267-s-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/597440.jpg,a1a012eb-cd64-4bca-8dbc-de5e4bd5ec1d
swsh,2019-12-06,S Promo,S-P,325/S-P,not_applicable,RRR仕様,jp,ルギアVSTAR,Lugia VSTAR,stamps,,,325/S-P carries the Japanese Lugia Get Challenge logo; the same PLANETA Igarashi art also appeared in Korean.,https://bulbapedia.bulbagarden.net/wiki/Lugia_VSTAR_%28S-P_Promo_325%29 | https://pokumon.com/card/lugia-vstar-325-s-p-japanese-promo/ | https://pokumon.com/card/lugia-vstar-188-s-p-korean-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/597498.jpg,5fba02ac-40ed-492c-b5db-a621e162689f
swsh,2019-12-06,S Promo,S-P,329/S-P,unknown,チャンピオンズリーグ2023,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/grass-energy-329-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28S-P_Promo_329%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649915.jpg,fcf0208c-457f-4d7b-b5af-2e09648bbc55
swsh,2019-12-06,S Promo,S-P,330/S-P,unknown,チャンピオンズリーグ2023,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/fire-energy-330-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28S-P_Promo_330%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649771.jpg,143dd7f5-1ccc-4354-b655-6df0d697a64b
swsh,2019-12-06,S Promo,S-P,331/S-P,unknown,チャンピオンズリーグ2023,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/water-energy-331-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28S-P_Promo_331%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649796.jpg,b75bc8b6-935d-4967-b9de-8379a5f945f4
swsh,2019-12-06,S Promo,S-P,332/S-P,unknown,チャンピオンズリーグ2023,jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/lightning-energy-332-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Lightning_Energy_%28S-P_Promo_332%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649913.jpg,e4144c7d-b2ae-4d95-b10b-4ddaebce4ccb
swsh,2019-12-06,S Promo,S-P,333/S-P,unknown,チャンピオンズリーグ2023,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/psychic-energy-333-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28S-P_Promo_333%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649804.jpg,11603772-7e4a-4f5d-8633-8fe27d62a704
swsh,2019-12-06,S Promo,S-P,334/S-P,unknown,チャンピオンズリーグ2023,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/fighting-energy-334-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28S-P_Promo_334%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649800.jpg,6f58ad7d-9137-42d7-a9bc-2a708e35c62d
swsh,2019-12-06,S Promo,S-P,335/S-P,unknown,チャンピオンズリーグ2023,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/darkness-energy-335-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28S-P_Promo_335%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649779.jpg,e3a7052c-86a0-4a5c-9707-a0b5a5c27834
swsh,2019-12-06,S Promo,S-P,336/S-P,unknown,チャンピオンズリーグ2023,jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/metal-energy-336-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Metal_Energy_%28S-P_Promo_336%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649774.jpg,1f674dbc-ec85-4001-91e4-70bf9da7370a
sv,2023-01-20,SV Promo,SV-P,037/SV-P,unknown,"SVデザイン, CL2023",jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/grass-energy-037-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28SV-P_Promo_37%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/587794.jpg,49588592-3409-4ac2-9adc-8a2ef6be24bd
sv,2023-01-20,SV Promo,SV-P,038/SV-P,unknown,"SVデザイン, CL2023",jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/fire-energy-038-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28SV-P_Promo_38%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/587795.jpg,44cc000c-ae32-4bb7-a1dc-b32ad129e3f7
sv,2023-01-20,SV Promo,SV-P,039/SV-P,unknown,"SVデザイン, CL2023",jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/water-energy-039-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SV-P_Promo_39%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/587796.jpg,12e93968-a76d-4e12-9d77-2cc588c4d3a1
sv,2023-01-20,SV Promo,SV-P,040/SV-P,unknown,"SVデザイン, CL2023",jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/lightning-energy-040-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Lightning_Energy_%28SV-P_Promo_40%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/587797.jpg,7b2ce14a-9855-4466-a144-d43a17636605
sv,2023-01-20,SV Promo,SV-P,041/SV-P,unknown,"SVデザイン, CL2023",jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/psychic-energy-041-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28SV-P_Promo_41%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/587798.jpg,bae376d5-c166-4c9b-ae22-ecd46693b2ed
sv,2023-01-20,SV Promo,SV-P,042/SV-P,unknown,"SVデザイン, CL2023",jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/fighting-energy-042-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28SV-P_Promo_42%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/587799.jpg,e7dca666-8ec3-4396-ac6d-ba73a4630aea
sv,2023-01-20,SV Promo,SV-P,043/SV-P,unknown,"SVデザイン, CL2023",jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/darkness-energy-043-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28SV-P_Promo_43%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/587800.jpg,18f04d7b-07c1-4e7a-957d-c49f75cdc39f
sv,2023-01-20,SV Promo,SV-P,044/SV-P,unknown,"SVデザイン, CL2023",jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2023 event or campaign marking.,https://pokumon.com/card/metal-energy-044-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Metal_Energy_%28SV-P_Promo_44%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/587801.jpg,28ac8eaa-13ac-437c-af15-75700d62534f
sv,2023-01-20,SV Promo,SV-P,100/SV-P,unknown,チャンピオンズリーグ2024,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2024 event or campaign marking.,https://pokumon.com/card/grass-energy-100-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28SV-P_Promo_100%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/678afefd-aca7-4a66-8424-8699412795c0.jpg,678afefd-aca7-4a66-8424-8699412795c0
sv,2023-01-20,SV Promo,SV-P,101/SV-P,not_applicable,チャンピオンズリーグ2024,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2024 event or campaign marking.,https://pokumon.com/card/fire-energy-101-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28SV-P_Promo_101%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/9da2d719-87b2-40a8-87fe-1e6e10955cfe.jpg,9da2d719-87b2-40a8-87fe-1e6e10955cfe
sv,2023-01-20,SV Promo,SV-P,102/SV-P,unknown,チャンピオンズリーグ2024,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2024 event or campaign marking.,https://pokumon.com/card/water-energy-102-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SV-P_Promo_102%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/ce72657d-b121-4e2a-bd52-cf9c6e883879.jpg,ce72657d-b121-4e2a-bd52-cf9c6e883879
sv,2023-01-20,SV Promo,SV-P,103/SV-P,unknown,チャンピオンズリーグ2024,jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2024 event or campaign marking.,https://pokumon.com/card/lightning-energy-103-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Lightning_Energy_%28SV-P_Promo_103%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/60cc4fec-b24a-4801-9fe6-cbfb604b09ef.jpg,60cc4fec-b24a-4801-9fe6-cbfb604b09ef
sv,2023-01-20,SV Promo,SV-P,104/SV-P,unknown,チャンピオンズリーグ2024,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2024 event or campaign marking.,https://pokumon.com/card/psychic-energy-104-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28SV-P_Promo_104%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/0c04d9bd-f798-488c-b848-56249d98305d.jpg,0c04d9bd-f798-488c-b848-56249d98305d
sv,2023-01-20,SV Promo,SV-P,105/SV-P,unknown,チャンピオンズリーグ2024,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2024 event or campaign marking.,https://pokumon.com/card/fighting-energy-105-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28SV-P_Promo_105%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/4efbd52b-63ab-4364-8db0-8326351a7ba4.jpg,4efbd52b-63ab-4364-8db0-8326351a7ba4
sv,2023-01-20,SV Promo,SV-P,106/SV-P,unknown,チャンピオンズリーグ2024,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2024 event or campaign marking.,https://pokumon.com/card/darkness-energy-106-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28SV-P_Promo_106%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/a73969d0-352d-4280-bbce-f1261f0984a4.jpg,a73969d0-352d-4280-bbce-f1261f0984a4
sv,2023-01-20,SV Promo,SV-P,107/SV-P,unknown,チャンピオンズリーグ2024,jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2024 event or campaign marking.,https://pokumon.com/card/metal-energy-107-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Metal_Energy_%28SV-P_Promo_107%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/9da50e61-0a05-421a-95ed-f91433c00141.jpg,9da50e61-0a05-421a-95ed-f91433c00141
sv,2023-01-20,SV Promo,SV-P,202/SV-P,unknown,チャンピオンズリーグ2025,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2025 event or campaign marking.,https://pokumon.com/card/grass-energy-202-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28SV-P_Promo_202%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/628329.jpg,dec373cd-b517-476e-8862-ae6c321670c2
sv,2023-01-20,SV Promo,SV-P,203/SV-P,unknown,チャンピオンズリーグ2025,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2025 event or campaign marking.,https://pokumon.com/card/fire-energy-203-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28SV-P_Promo_203%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/628330.jpg,c815ab93-30be-4a64-87cb-6a76c34c10fd
sv,2023-01-20,SV Promo,SV-P,204/SV-P,unknown,チャンピオンズリーグ2025,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2025 event or campaign marking.,https://pokumon.com/card/water-energy-204-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SV-P_Promo_204%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/04f1bbea-aaae-438b-a724-80a6bb0917d9.jpg,04f1bbea-aaae-438b-a724-80a6bb0917d9
sv,2023-01-20,SV Promo,SV-P,205/SV-P,unknown,チャンピオンズリーグ2025,jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2025 event or campaign marking.,https://pokumon.com/card/lightning-energy-205-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Lightning_Energy_%28SV-P_Promo_205%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/628334.jpg,840fbec3-f129-49d1-bb59-ff4253a99010
sv,2023-01-20,SV Promo,SV-P,206/SV-P,unknown,チャンピオンズリーグ2025,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2025 event or campaign marking.,https://pokumon.com/card/psychic-energy-206-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28SV-P_Promo_206%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/7d113b02-1b03-41e5-9342-f7e746c0a382.jpg,7d113b02-1b03-41e5-9342-f7e746c0a382
sv,2023-01-20,SV Promo,SV-P,207/SV-P,unknown,チャンピオンズリーグ2025,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2025 event or campaign marking.,https://pokumon.com/card/fighting-energy-207-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28SV-P_Promo_207%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/5f4d30d3-6df4-43f3-8d3f-1feca9140ae1.jpg,5f4d30d3-6df4-43f3-8d3f-1feca9140ae1
sv,2023-01-20,SV Promo,SV-P,208/SV-P,unknown,チャンピオンズリーグ2025,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2025 event or campaign marking.,https://pokumon.com/card/darkness-energy-208-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28SV-P_Promo_208%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/eac143e4-240f-42b9-8f34-2bc497090620.jpg,eac143e4-240f-42b9-8f34-2bc497090620
sv,2023-01-20,SV Promo,SV-P,209/SV-P,unknown,チャンピオンズリーグ2025,jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2025 event or campaign marking.,https://pokumon.com/card/metal-energy-209-sv-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Metal_Energy_%28SV-P_Promo_209%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/5a4d093e-5543-4755-b49f-ef05326aaa8d.jpg,5a4d093e-5543-4755-b49f-ef05326aaa8d
sv,2023-08-13,WCS23: 2023 World Championships Yokohama Deck: Pikachu,WCS23,001/030,not_applicable,SR仕様,jp,ピカチュウEX,Pikachu ex,both,001/030 uses kantaro's Yokohama 2023 memorial composition made for the Japanese Worlds deck.,https://bulbapedia.bulbagarden.net/wiki/Pikachu_ex_%28ex_Starter_Deck_1%29 | https://www.artofpkm.com/cards/1830,001/030 carries the embossed 2023 Yokohama World Championships mark on the Japanese memorial printing.,https://www.pokemon-card.com/card-search/details.php/card/43993/ | https://samuraiswordtokyo.com/blogs/news/pokemon-worlds-yokohama-2023-guide,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/593325.jpg,4ac9b08e-7d63-4576-be6e-a27aaea66429
